Songs & Artist,Streams,Daily,Artist,Country
 B.Y.O.B.,615956239,319449.0,System Of A Down ,Canada
" Oh, Pretty Woman",615936670,426521.0,Roy Orbison ,Canada
 Besos En Guerra,615722507,302978.0,Morat ,Canada
 Rara Vez,615001128,739006.0,Milo j ,Canada
 Ride Wit Me,614853526,280299.0,Nelly ,Canada
 夜に駆ける,614652681,246480.0,YOASOBI ,Canada
 Baby Don’t Hurt Me,614588298,780596.0,David Guetta ,Canada
 Hail to the King,614565840,285936.0,Avenged Sevenfold ,Canada
 La flaca,614130827,561426.0,Jarabe De Palo ,Canada
 Light Switch,614056418,175174.0,Charlie Puth ,Canada
 The Search,613951615,274270.0,NF ,Canada
 Beer Never Broke My Heart,613950464,571156.0,Luke Combs ,Canada
 More Than A Woman,613898645,362386.0,Bee Gees ,Canada
 Calm Down,613460856,259954.0,Rema ,Canada
 Man! I Feel Like A Woman!,613460199,342835.0,Shania Twain ,Canada
 Instant Crush,613261597,250205.0,Daft Punk ,Canada
 Super Shy,613234609,542409.0,NewJeans ,Canada
 All We Know,613115340,93001.0,The Chainsmokers ,Canada
 Houdini,613096032,1124137.0,Dua Lipa ,Canada
 King's Dead,612997449,129943.0,Jay Rock ,Canada
 Work Song,612464618,809753.0,Hozier ,Canada
 Line Without a Hook,612255360,433895.0,Ricky Montgomery ,Canada
 Mr. Saxobeat,612141338,406790.0,Alexandra Stan ,Canada
 There for You,612067921,57201.0,Martin Garrix ,Canada
 Wonder,611983147,157709.0,Shawn Mendes ,Canada
 love nwantiti,611824749,156699.0,CKay ,Canada
 Learn to Fly,611810283,262306.0,Foo Fighters ,Canada
 I Can't Handle Change,611445517,441066.0,Roar ,Canada
 Put Your Records On,611401994,104834.0,Ritt Momney ,Canada
 Clarity,611293577,252806.0,Zedd ,Canada
 Don't Cha,611271219,334221.0,The Pussycat Dolls ,Canada
 21 Guns,611239985,259734.0,Green Day ,Canada
 Baba O'Riley,611133223,379499.0,The Who ,Canada
 Candy,610886298,644714.0,Plan B ,Canada
 Du hast,610690735,389362.0,Rammstein ,Canada
 Best Song Ever,610499687,249594.0,One Direction ,Canada
 Betrayed,610373733,84184.0,Lil Xan ,Canada
 Sky Walker,610317983,168194.0,Miguel ,Canada
 Hey Jude,609990199,252365.0,The Beatles ,Canada
 CHORRITO PA LAS ANIMAS,609660181,382158.0,Feid ,Canada
 You Know How We Do It,609548266,325993.0,Ice Cube ,Canada
American Rejects ,609419906,248507.0,The All,Canada
 Corazón,609344885,103680.0,Maluma ,Canada
 Eres Mía,609311986,652389.0,Romeo Santos ,Canada
 Apologize,609060030,380353.0,Timbaland ,Canada
 Just A Lil Bit,608965296,407046.0,50 Cent ,Canada
 Tuesday,608680117,132410.0,Burak Yeter ,Canada
 Self Esteem,608573445,345949.0,The Offspring ,Canada
 Cuando Te Besé,608552565,196965.0,Becky G ,Canada
 Stay,608533830,116804.0,Post Malone ,Canada
 Son of a Preacher Man,608516843,333490.0,Dusty Springfield ,Canada
 No Brainer,608488074,50712.0,DJ Khaled ,Canada
 Fast Car,608364342,688183.0,Luke Combs ,Canada
 Stay,607639544,51619.0,Kygo ,Canada
 Fade Into You,607595448,814053.0,Mazzy Star ,Canada
 Green Light,607405212,126216.0,Lorde ,Canada
 90210,607342264,387835.0,Travis Scott ,Canada
 Tutu,607332595,128028.0,Camilo ,Canada
 Fin de Semana,607305501,339618.0,Oscar Maydon ,Canada
 One (Remastered),607108175,364125.0,Metallica ,Canada
 Sweet Creature,607000203,138564.0,Harry Styles ,Canada
 One,606881736,205642.0,U2 ,Canada
 Dancing With Your Ghost,606729822,445972.0,Sasha Alex Sloan ,Canada
 Surround Sound,606601022,512936.0,JID ,Canada
 Bad Day,606328561,186909.0,Daniel Powter ,Canada
 Snap Out Of It,606138009,326194.0,Arctic Monkeys ,Canada
" Take Me Home, Country Roads",605971587,229371.0,John Denver ,Canada
 Slippery,605932079,66964.0,Migos ,Canada
 I'll Be Missing You,605252039,311965.0,Diddy ,Canada
 Don't Cry (Original),605092229,405649.0,Guns N' Roses ,Canada
 Many Men (Wish Death),604659956,521276.0,50 Cent ,Canada
 Club Can't Handle Me,604637937,426643.0,Flo Rida ,Canada
 the 1,604548696,278262.0,Taylor Swift ,Canada
 Remind Me to Forget,604131891,101883.0,Kygo ,Canada
 Big Girls Don't Cry (Personal),604014420,260364.0,Fergie ,Canada
 Who,603979423,7553534.0,Jimin ,Canada
 Escape (The Pina Colada Song),603970662,266432.0,Rupert Holmes ,Canada
 If I Were a Boy,603871213,208264.0,Beyoncé ,Canada
 Paradise,603845335,96054.0,Bazzi ,Canada
 Nights Like This,603818496,172398.0,Kehlani ,Canada
 Hotel Room Service,603646766,560194.0,Pitbull ,Canada
 La Incondicional,603296159,360553.0,Luis Miguel ,Canada
 Geronimo,603290950,214013.0,Sheppard ,Canada
 Womanizer,603081593,453063.0,Britney Spears ,Canada
 This Is America,602771383,86654.0,Childish Gambino ,Canada
 I.F.L.Y.,602714851,79881.0,Bazzi ,Canada
 Sk8er Boi,602601606,441036.0,Avril Lavigne ,Canada
 Sympathy For The Devil,602572518,267719.0,The Rolling Stones ,Canada
 Lie,602350955,193539.0,NF ,Canada
 Dembow,602247176,177040.0,Danny Ocean ,Canada
 Run,601939953,311701.0,OneRepublic ,Canada
 Wicked Games,601935973,237615.0,The Weeknd ,Canada
 Clouded,601418995,377426.0,Brent Faiyaz ,Canada
 Animal I Have Become,601301127,516526.0,Three Days Grace ,Canada
 Shinunoga E,601280097,351892.0,Fujii Kaze ,Canada
 Love,601149675,626176.0,Keyshia Cole ,Canada
 Ayo,601031400,143599.0,Chris Brown ,Canada
Bextor ,600848586,591017.0,Sophie Ellis,Canada
 Euphoria,600719683,170449.0,BTS ,Canada
 Club Can't Handle Me,600561024,402658.0,Tropical Florida ,Canada
 Una Locura,600216271,141101.0,Ozuna ,Canada
 BEBE,599918471,153565.0,6ix9ine ,Canada
 Prom Queen,599774583,495183.0,Beach Bunny ,Canada
 Dueles,599458535,325365.0,Jesse & Joy ,Canada
 Never Enough,599439342,177596.0,Loren Allred ,Canada
 Arms Around You,599101546,88346.0,XXXTENTACION ,Canada
 MotorSport,598969982,78731.0,Migos ,Canada
 Mamma Mia,598730314,427748.0,ABBA ,Canada
 Bebe Dame,597971594,330684.0,Fuerza Regida ,Canada
 ceilings,597764309,574027.0,Lizzy McAlpine ,Canada
 Diet Mountain Dew,597302544,721611.0,Lana Del Rey ,Canada
 10:35,597143736,527365.0,Tiësto ,Canada
 Reflections,597057546,1044213.0,The Neighbourhood ,Canada
 Cry Me a River,596834515,378682.0,Justin Timberlake ,Canada
 Cinnamon Girl,596548540,813719.0,Lana Del Rey ,Canada
 El Gordo Trae El Mando,596410095,272420.0,Chino Pacas ,Canada
 EL MAKINON,596374797,153646.0,KAROL G ,Canada
 Reloj,596237888,156648.0,Rauw Alejandro ,Canada
 Best Friend,596216211,286129.0,Saweetie ,Canada
 Waves,596202380,168778.0,Dean Lewis ,Canada
 Lonely Boy,596184552,481877.0,The Black Keys ,Canada
 No Es Justo,596177523,157726.0,J Balvin ,Canada
 Banana Pancakes,595645860,250172.0,Jack Johnson ,Canada
 Thunder,595484659,336064.0,Gabry Ponte ,Canada
 Una Vez,595304608,258666.0,Bad Bunny ,Canada
 Lust,595228617,131289.0,Lil Skies ,Canada
 Lay Me Down,595226884,86821.0,Sam Smith ,Canada
 No Type,595016060,100113.0,Rae Sremmurd ,Canada
 Maniac,594936029,371213.0,Michael Sembello ,Canada
 El Amante,594805774,116352.0,Nicky Jam ,Canada
 Let's Groove,594202289,432220.0,"Earth, Wind & Fire ",Canada
 Portland,594101164,88837.0,Drake ,Canada
 UN PESO,593908800,347442.0,J Balvin ,Canada
 Money,593898169,180905.0,Cardi B ,Canada
 X,593895883,116965.0,21 Savage ,Canada
 Sigues Con El,593521242,92341.0,Arcángel ,Canada
 Beautiful Day,593433882,241046.0,U2 ,Canada
 Born To Be Yours,593098269,163590.0,Kygo ,Canada
 Post Malone,593078036,91025.0,Sam Feldt ,Canada
 Dear Future Husband,592768300,399722.0,Meghan Trainor ,Canada
 Hello,592673195,142768.0,Pop Smoke ,Canada
 Break Your Heart,592313013,366342.0,Taio Cruz ,Canada
 La Víctima,592122891,599817.0,Xavi ,Canada
" Dear Maria, Count Me In",591808176,294270.0,All Time Low ,Canada
 Un Año,591368657,142679.0,Sebastian Yatra ,Canada
 Cry,591109056,1066900.0,Cigarettes After Sex ,Canada
 Price Tag,590834761,260383.0,Jessie J ,Canada
 Belly Dancer,590696006,403170.0,Imanbek ,Canada
 Radio Ga Ga,590605891,285500.0,Queen ,Canada
" Sit Still, Look Pretty",590249412,183246.0,Daya ,Canada
 Black Widow,590206061,152266.0,Iggy Azalea ,Canada
 Suicidal,589843666,194289.0,YNW Melly ,Canada
 Jamming,589367622,391194.0,Bob Marley & The Wailers ,Canada
 Valerie,589189595,265768.0,Amy Winehouse ,Canada
 BEST INTEREST,589098270,650686.0,"Tyler, The Creator ",Canada
 Genius,588949320,232263.0,Sia ,Canada
 White Ferrari,588892256,867418.0,Frank Ocean ,Canada
 Ice Cream,588617626,128436.0,BLACKPINK ,Canada
" Yo x Ti, Tu x Mi",588600166,220604.0,ROSALÍA ,Canada
 Crank That (Soulja Boy),588535606,274363.0,Soulja Boy ,Canada
 Under Control,588524806,345181.0,Calvin Harris ,Canada
 Life Goes On,588362664,223662.0,Oliver Tree ,Canada
 Tattoo,588095236,606222.0,Loreen ,Canada
 Lovesick Girls,587426928,223215.0,BLACKPINK ,Canada
 Let It Happen,587325474,422352.0,Tame Impala ,Canada
 So Am I,587242320,107076.0,Ava Max ,Canada
 Applause,586997130,308084.0,Lady Gaga ,Canada
 Shameless,586896444,939106.0,Camila Cabello ,Canada
 History,586458472,113591.0,One Direction ,Canada
 You And Me,586414671,200799.0,Lifehouse ,Canada
 Walk Em Down,586329239,166995.0,NLE Choppa ,Canada
 Agora Hills,586254701,642782.0,Doja Cat ,Canada
 Dile Que Tu Me Quieres,586167676,230623.0,Ozuna ,Canada
 Hype Boy,586098121,421916.0,NewJeans ,Canada
 A Milli,585968286,279999.0,Lil Wayne ,Canada
 What They Want,585692523,137586.0,Russ ,Canada
Eye Cherry ,585591050,275709.0,Eagle,Canada
 Cool Kids,585535879,193796.0,Echosmith ,Canada
 Alien Blues,585532562,551269.0,Vundabar ,Canada
 September Song,585433059,62456.0,JP Cooper ,Canada
 Oh My God,585313842,225726.0,Adele ,Canada
 Vida de Rico,585284731,161768.0,Camilo ,Canada
 For the First Time,585243771,609905.0,Mac DeMarco ,Canada
 Loyal,585049360,250474.0,Chris Brown ,Canada
 PICK IT UP,584792497,71638.0,Famous Dex ,Canada
 Crew,584779021,379295.0,GoldLink ,Canada
 I'm an Albatraoz,584459166,154974.0,AronChupa ,Canada
 Un Coco,584430156,370922.0,Bad Bunny ,Canada
 Faucet Failure,584425568,147767.0,Ski Mask The Slump God ,Canada
 AM Remix,584406696,101192.0,Nio Garcia ,Canada
 Taking A Walk,584317497,127961.0,Trippie Redd ,Canada
 God rest ye merry Gentlemen,584237525,18601.0,Bing Crosby ,Canada
 Please Me,583979458,607520.0,Cardi B ,Canada
 Judas,583352797,997802.0,Lady Gaga ,Canada
 Chained To The Rhythm,583338308,123325.0,Katy Perry ,Canada
 Confident,582907320,167491.0,Demi Lovato ,Canada
 The Boys Of Summer,582635855,226912.0,Don Henley ,Canada
 Wouldn't It Be Nice,582523598,236420.0,The Beach Boys ,Canada
 Back to You,582314001,53020.0,Louis Tomlinson ,Canada
 Hasta el Amanecer,582207804,222057.0,Nicky Jam ,Canada
 Play Hard,582144041,226690.0,David Guetta ,Canada
 love nwantiti,582038804,156025.0,CKay ,Canada
 Colgando en tus manos (con Marta Sánchez),581767372,310572.0,Carlos Baute ,Canada
 Arabella,581565295,240679.0,Arctic Monkeys ,Canada
 Sunflower,581491722,168542.0,Rex Orange County ,Canada
 Let's Stay Together,581488933,281951.0,Al Green ,Canada
 Solita,581335921,201000.0,Ozuna ,Canada
 Faith,580706229,407255.0,George Michael ,Canada
 Play It Again,580371783,261008.0,Luke Bryan ,Canada
 Unchained Melody,580275498,360696.0,The Righteous Brothers ,Canada
 you were good to me,580039716,117192.0,Jeremy Zucker ,Canada
 Blood Sweat & Tears,579834363,145404.0,BTS ,Canada
 Hollywood's Bleeding,579685858,183142.0,Post Malone ,Canada
 Just Can’t Get Enough,578966965,462530.0,Black Eyed Peas ,Canada
 In Case You Didn't Know,578825549,202244.0,Brett Young ,Canada
 Always Forever,578640041,545668.0,Cults ,Canada
 Can't Get You out of My Head,578636896,432891.0,Kylie Minogue ,Canada
 worldstar money (interlude),578273546,244770.0,Joji ,Canada
 Jealous,578105511,216434.0,Nick Jonas ,Canada
 1950,577860502,63718.0,King Princess ,Canada
 Don't Tell 'Em,577811901,234136.0,Jeremih ,Canada
 Get Busy,577450355,328569.0,Sean Paul ,Canada
 Run the World (Girls),577361897,153457.0,Beyoncé ,Canada
 Ruin My Life,577357315,87805.0,Zara Larsson ,Canada
 (What A) Wonderful World,577307100,395982.0,Sam Cooke ,Canada
 You're Welcome,577172006,263481.0,Dwayne Johnson ,Canada
 When I Come Around,577109080,352544.0,Green Day ,Canada
 Born To Be Wild,577097937,224548.0,Steppenwolf ,Canada
 Karma Police,576610428,344465.0,Radiohead ,Canada
 CARNIVAL,576568114,802437.0,¥$ ,Canada
 La Nota,576511054,140633.0,Manuel Turizo ,Canada
 Domino,576422454,378372.0,Jessie J ,Canada
 Baila Baila Baila,576395902,100983.0,Ozuna ,Canada
 (Don't Fear) The Reaper,576359352,253733.0,Blue Öyster Cult ,Canada
 Part Of Me,576181462,375719.0,Katy Perry ,Canada
 We Built This City,576046295,222306.0,Starship ,Canada
 Japanese Denim,575935980,364556.0,Daniel Caesar ,Canada
 Make You Mine,575315318,165595.0,PUBLIC ,Canada
 Way 2 Sexy,575071957,128508.0,Drake ,Canada
 Love Me,574976350,282825.0,Lil Tecca ,Canada
 rises the moon,574911043,643108.0,Liana Flores ,Canada
 The Greatest Show,574733297,206717.0,Hugh Jackman ,Canada
 Bejeweled,574645380,290016.0,Taylor Swift ,Canada
 De Música Ligera,574419949,345155.0,Soda Stereo ,Canada
 Vegas (From the Original Motion Picture Soundtrack ELVIS),574380934,193762.0,Doja Cat ,Canada
 listen before i go,574095171,199899.0,Billie Eilish ,Canada
 Bubblegum Bitch,573925172,276790.0,MARINA ,Canada
 The Woo,573758073,115273.0,Pop Smoke ,Canada
 Let It Snow! Let It Snow! Let It Snow!,573403087,31712.0,Frank Sinatra ,Canada
 Alone,573388304,132342.0,Marshmello ,Canada
 Invincible,573194090,171146.0,Pop Smoke ,Canada
 7/11,573138290,93952.0,Beyoncé ,Canada
 Hurts So Good,573087816,175768.0,Astrid S ,Canada
 Safari,572811567,133776.0,J Balvin ,Canada
 SABOR FRESA,572657163,502763.0,Fuerza Regida ,Canada
 Tyler Herro,572495492,133466.0,Jack Harlow ,Canada
 All The Things She Said,572476768,288588.0,t.A.T.u. ,Canada
 Jump Around,572420135,422147.0,House Of Pain ,Canada
 Super Freaky Girl,572343595,240928.0,Nicki Minaj ,Canada
 Happy Xmas (War Is Over),572283691,40179.0,John Lennon ,Canada
 Frank Sinatra,572263304,7523.0,Christmas Hits ,Canada
 Jordan,572250432,356513.0,Ryan Castro ,Canada
 Les,572117831,667321.0,Childish Gambino ,Canada
 Rollin' (Air Raid Vehicle),571172706,412909.0,Limp Bizkit ,Canada
 Live Your Life,570989731,203947.0,T.I. ,Canada
 Mamichula,570553741,384347.0,Trueno ,Canada
 A Million Dreams,570495339,197022.0,Ziv Zaifman ,Canada
 Heaven,570372486,133611.0,Julia Michaels ,Canada
 Only,570360657,139640.0,Nicki Minaj ,Canada
 Boyfriend,570192287,274494.0,Justin Bieber ,Canada
 La Forma en Que Me Miras,570110083,297587.0,Super Yei ,Canada
 The Motto,569825823,174970.0,Drake ,Canada
 They Don't Know About Us,569563824,152893.0,One Direction ,Canada
 Tu Falta De Querer,569309430,507390.0,Mon Laferte ,Canada
 River,569015466,274596.0,Bishop Briggs ,Canada
 No Hay Nadie Más,568904658,226878.0,Sebastian Yatra ,Canada
 EL AMOR DE SU VIDA,568786844,753769.0,Grupo Frontera ,Canada
 G.O.M.D,568749370,132382.0,J. Cole ,Canada
 Lego House,568506811,141343.0,Ed Sheeran ,Canada
 Girl With The Tattoo Enter.lewd,568240284,579564.0,Miguel ,Canada
 You should be sad,568228248,100250.0,Halsey ,Canada
 Mr. Loverman,568180504,706484.0,Ricky Montgomery ,Canada
 Thunderclouds,568007663,95795.0,Sia ,Canada
 My Shit,567637492,214515.0,A Boogie Wit da Hoodie ,Canada
 Rockstar,567333522,280490.0,Nickelback ,Canada
 Location,567252994,284005.0,Dave ,Canada
 Carry On,566952794,169526.0,XXXTENTACION ,Canada
 Your Body Is a Wonderland,566879887,123396.0,John Mayer ,Canada
 My Heart Will Go On,566784195,265792.0,Céline Dion ,Canada
 Sing,566681668,92795.0,Ed Sheeran ,Canada
 Righteous,566473397,126025.0,Juice WRLD ,Canada
 Give It To Me,565860202,840718.0,Matt Sassari ,Canada
 Do They Know It's Christmas?,565618999,21874.0,Band Aid ,Canada
 Human,565488884,216505.0,The Killers ,Canada
 Blow Your Mind (Mwah),565221013,160153.0,Dua Lipa ,Canada
 You're Still The One,565079152,281979.0,Shania Twain ,Canada
 Everybody (Backstreet's Back),565054661,479982.0,Backstreet Boys ,Canada
 I Get the Bag,564958175,99716.0,Gucci Mane ,Canada
 Reptilia,564745183,253730.0,The Strokes ,Canada
 Después de la Playa,564592791,165291.0,Bad Bunny ,Canada
 In The Night,564545842,150442.0,The Weeknd ,Canada
 Otro Trago,564511227,74081.0,Sech ,Canada
 SPIT IN MY FACE!,564172182,391336.0,ThxSoMch ,Canada
 pov,563999279,210719.0,Ariana Grande ,Canada
 The Weekend,563936928,330257.0,SZA ,Canada
 Rehab,563816305,264613.0,Amy Winehouse ,Canada
 Angel Baby,563755344,293818.0,Troye Sivan ,Canada
 Hot In Herre,563745461,282912.0,Nelly ,Canada
 Verte Ir,563329408,125183.0,DJ Luian ,Canada
 All For Us,562334938,431529.0,Labrinth ,Canada
 Heart To Heart,562058235,731386.0,Mac DeMarco ,Canada
 Aerials,562031752,386833.0,System Of A Down ,Canada
 You Say,561618467,243572.0,Lauren Daigle ,Canada
 One Thing Right,561568803,224957.0,Marshmello ,Canada
 Fuera del mercado,561519855,179317.0,Danny Ocean ,Canada
 BAD!,561327329,264687.0,XXXTENTACION ,Canada
 cómo dormiste?,561077325,382060.0,Rels B ,Canada
 Rock with You,560303791,521644.0,Michael Jackson ,Canada
 HOLIDAY,560253189,81081.0,Lil Nas X ,Canada
 Trust,560173590,311203.0,Brent Faiyaz ,Canada
 Changes,559879216,235026.0,2Pac ,Canada
 Post Malone,559507066,95753.0,Sam Feldt ,Canada
 Alive,559243334,233475.0,Pearl Jam ,Canada
 Turn Down for What,559191924,120087.0,DJ Snake ,Canada
 Síguelo Bailando,558975931,113918.0,Ozuna ,Canada
 GREECE,558859150,121278.0,DJ Khaled ,Canada
 De Los Besos Que Te Di,558838462,392418.0,Christian Nodal ,Canada
 Tear in My Heart,558703469,218545.0,Twenty One Pilots ,Canada
" One, Two Step",558496633,504943.0,Ciara ,Canada
 No Se Va,558106692,388500.0,Morat ,Canada
 International Love,557841418,368513.0,Pitbull ,Canada
 Flashlight,557797444,129347.0,Jessie J ,Canada
 Lollipop,557613780,299922.0,Lil Wayne ,Canada
 Miss The Rage,557515037,203489.0,Trippie Redd ,Canada
 Kiss It Better,557496747,447604.0,Rihanna ,Canada
 Always,557272246,285350.0,Bon Jovi ,Canada
 Don't You Want Me,557081772,422123.0,The Human League ,Canada
 Can't Remember to Forget You,556996928,297176.0,Shakira ,Canada
 Hell N Back,556876494,345022.0,Bakar ,Canada
 Free Fallin',556845748,118887.0,John Mayer ,Canada
 Close,556496196,73251.0,Nick Jonas ,Canada
 Barbie Girl,556314698,368950.0,Aqua ,Canada
 Somewhere I Belong,556191208,494600.0,Linkin Park ,Canada
 MI EX TENÍA RAZÓN,556070326,1010101.0,KAROL G ,Canada
 Camelot,556025997,173741.0,NLE Choppa ,Canada
 Ch y la Pizza,555823080,327233.0,Fuerza Regida ,Canada
 The Unforgiven (Remastered),555615247,286430.0,Metallica ,Canada
 Angels,555529336,283004.0,Robbie Williams ,Canada
 Bloody Mary,555522821,401413.0,Lady Gaga ,Canada
 Kill Em With Kindness,555485575,50715.0,Selena Gomez ,Canada
 i was all over her,555433761,721278.0,salvia palth ,Canada
 Poetic Justice,555431670,263709.0,Kendrick Lamar ,Canada
 Chemical,555287501,348976.0,Post Malone ,Canada
 What's My Name?,555074888,343676.0,Rihanna ,Canada
 Te Robaré,555008270,69102.0,Nicky Jam ,Canada
 All Falls Down,554095918,92599.0,Alan Walker ,Canada
 Mirror,554088324,213024.0,Lil Wayne ,Canada
 BOOMBAYAH,553965658,183653.0,BLACKPINK ,Canada
 Final Song,553687987,48829.0,MØ ,Canada
 Ginza,553179838,266068.0,J Balvin ,Canada
,552631117,376335.0,Various Artists ,Canada
 2/Catorce,551873970,160652.0,Rauw Alejandro ,Canada
 jar of hearts,551679880,147278.0,Christina Perri ,Canada
 Smoke On The Water,551664615,234183.0,Deep Purple ,Canada
 Valerie,551460839,837212.0,Mark Ronson ,Canada
 Who Do You Love,551332123,66879.0,The Chainsmokers ,Canada
 X SI VOLVEMOS,551294880,541221.0,KAROL G ,Canada
 High Fashion,550833749,131369.0,Roddy Ricch ,Canada
 Before I Forget,550370155,286321.0,Slipknot ,Canada
 Danger Zone,550278632,216478.0,Kenny Loggins ,Canada
" Shook Ones, Pt. II",549869767,270857.0,Mobb Deep ,Canada
 Sing For The Moment,549655069,204254.0,Eminem ,Canada
 The Sound of Silence,549644238,277428.0,Simon & Garfunkel ,Canada
 Imitadora,549624274,432420.0,Romeo Santos ,Canada
 I'm So Excited,549601299,478733.0,The Pointer Sisters ,Canada
 Ya No Somos Ni Seremos,549358183,861770.0,Christian Nodal ,Canada
 my tears ricochet,549282321,609896.0,Taylor Swift ,Canada
 Kesariya,548978194,311330.0,Pritam ,Canada
 Freaks,548932551,213958.0,Timmy Trumpet ,Canada
 This Side of Paradise,548908640,342421.0,Coyote Theory ,Canada
Z ,548373686,414357.0,JAY,Canada
 Into It,548316914,504314.0,Chase Atlantic ,Canada
 El Farsante,548216784,207554.0,Ozuna ,Canada
 More Than My Hometown,547612072,326689.0,Morgan Wallen ,Canada
 Johnny B. Goode,547381937,348988.0,Chuck Berry ,Canada
 Give Me Love,547059112,113272.0,Ed Sheeran ,Canada
 REEL IT IN,546723291,99876.0,Aminé ,Canada
 Sweet Nothing,546715401,375455.0,Calvin Harris ,Canada
 Harleys In Hawaii,546705809,291217.0,Katy Perry ,Canada
 The Heart Wants What It Wants,546410829,152318.0,Selena Gomez ,Canada
 Fetish,546398868,248282.0,Selena Gomez ,Canada
 Family Affair,546337045,468742.0,Mary J. Blige ,Canada
 VISTA AL MAR,546222804,352229.0,Quevedo ,Canada
 Everyday,546197270,43849.0,Logic ,Canada
 Someone New,546167071,358897.0,Hozier ,Canada
 Starman,545833192,387500.0,David Bowie ,Canada
 My Ordinary Life,545561221,292825.0,The Living Tombstone ,Canada
 IDK You Yet,545540729,154378.0,Alexander 23 ,Canada
 Heartbeats,545461646,284477.0,José González ,Canada
 Ghost Town,544904230,335548.0,Kanye West ,Canada
 Papercut,544817732,390212.0,Linkin Park ,Canada
 Don't Give Up On Me,544537923,386409.0,Andy Grammer ,Canada
 Stargazing,544445576,70023.0,Kygo ,Canada
 Trampoline,544394944,135601.0,SHAED ,Canada
 Water Fountain,544322811,167974.0,Alec Benjamin ,Canada
 My Immortal,544110221,256962.0,Evanescence ,Canada
 Took Her To The O,544021736,571718.0,King Von ,Canada
 5% TINT,543726896,258478.0,Travis Scott ,Canada
 Get Low,543511713,288010.0,Lil Jon & The East Side Boyz ,Canada
 Regulate,543479437,231132.0,Nate Dogg ,Canada
 Element,543410429,150273.0,Pop Smoke ,Canada
 Otra Noche en Miami,542972525,217496.0,Bad Bunny ,Canada
 Losing It,542864032,206649.0,FISHER ,Canada
 Shake That,542841699,207241.0,Eminem ,Canada
 La Forma en Que Me Miras,542582207,295106.0,Super Yei ,Canada
 Babydoll,542559311,465697.0,Dominic Fike ,Canada
 Lose Somebody,542375062,96897.0,OneRepublic ,Canada
 Reckless,542374956,762703.0,Madison Beer ,Canada
 Regulate,541865322,224873.0,Warren G ,Canada
 Kiwi,541812858,101889.0,Harry Styles ,Canada
 Love Songs,541114606,665437.0,Kaash Paige ,Canada
 Juice,541034982,123921.0,Lizzo ,Canada
 Baby,540677867,167201.0,Quality Control ,Canada
 Hungry Eyes,540250728,295364.0,Eric Carmen ,Canada
 My Sweet Lord (2014 Remaster),540212383,223622.0,George Harrison ,Canada
 GIRL LIKE ME,539815124,100191.0,Black Eyed Peas ,Canada
 Money for Nothing,539706821,336249.0,Dire Straits ,Canada
 L$D,539491520,146374.0,A$AP Rocky ,Canada
 Obsesion,539421290,396608.0,Aventura ,Canada
 La Rompe Corazones,539361054,120109.0,Daddy Yankee ,Canada
 Austin (Boots Stop Workin'),539275304,2404759.0,Dasha ,Canada
 My Head & My Heart,538806532,150351.0,Ava Max ,Canada
 my boy,538771868,132509.0,Billie Eilish ,Canada
 TQM,538764248,361358.0,Fuerza Regida ,Canada
 wokeuplikethis*,538287184,145187.0,Playboi Carti ,Canada
 Ya Me Enteré,538250092,515871.0,Reik ,Canada
 París,538213574,89418.0,Ingratax ,Canada
 Limbo,538081911,277378.0,Daddy Yankee ,Canada
 In Too Deep,538076657,324659.0,Sum 41 ,Canada
 Falling Like The Stars,538071530,141931.0,James Arthur ,Canada
 Don't Know Why,538042705,274110.0,Norah Jones ,Canada
 Let Me Know (I Wonder Why Freestyle),537671471,357955.0,Juice WRLD ,Canada
 Homicide,537593900,87137.0,Logic ,Canada
 Sleigh Ride,537369030,41119.0,The Ronettes ,Canada
 I Feel Like I'm Drowning,537353271,387722.0,Two Feet ,Canada
 Chlorine,537103657,181506.0,Twenty One Pilots ,Canada
 The Cave,536881122,146484.0,Mumford & Sons ,Canada
 LALISA,536668661,224753.0,LISA ,Canada
 Ocean,536322585,62709.0,Martin Garrix ,Canada
 Feeling Whitney,536156851,122304.0,Post Malone ,Canada
 Let You Love Me,535843461,80587.0,Rita Ora ,Canada
" I Can't Help Myself (Sugar Pie, Honey Bunch)",535781379,280726.0,Four Tops ,Canada
 redrum,535561011,865185.0,21 Savage ,Canada
 MAMACITA,535539463,74105.0,Black Eyed Peas ,Canada
 Matilda,535516253,299175.0,Harry Styles ,Canada
 Sonne,535464522,528885.0,Rammstein ,Canada
 This Charming Man,535405632,360427.0,The Smiths ,Canada
 Si Se Da,534963163,239067.0,Myke Towers ,Canada
 Heaven Is A Place On Earth,534584277,361225.0,Belinda Carlisle ,Canada
 Confident,534494630,452244.0,Justin Bieber ,Canada
 Mr. Rager,534326755,359412.0,Kid Cudi ,Canada
 Say It,534320559,230848.0,Tory Lanez ,Canada
 Anywhere,534116827,68330.0,Rita Ora ,Canada
 Freak On a Leash,534096105,364094.0,Korn ,Canada
 Do It Again,533923781,122888.0,Pia Mia ,Canada
 TEXAS HOLD 'EM,533739204,785605.0,Beyoncé ,Canada
 Blah Blah Blah,533703591,160531.0,Armin van Buuren ,Canada
 Psycho Killer,533379024,427417.0,Talking Heads ,Canada
 Call Me,533263141,354341.0,Blondie ,Canada
 What Ifs,533146427,227110.0,Kane Brown ,Canada
 The Kind of Love We Make,533110718,578296.0,Luke Combs ,Canada
